[2024-09-19T19:15:32.781+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:26.255625+00:00 [queued]>
[2024-09-19T19:15:32.820+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:26.255625+00:00 [queued]>
[2024-09-19T19:15:32.821+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T19:15:32.880+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 19:15:26.255625+00:00
[2024-09-19T19:15:32.918+0000] {standard_task_runner.py:57} INFO - Started process 2077 to run task
[2024-09-19T19:15:32.925+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-09-19T19:15:26.255625+00:00', '--job-id', '70', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpsphbv5h7']
[2024-09-19T19:15:32.929+0000] {standard_task_runner.py:85} INFO - Job 70: Subtask generate_txn_fact_data
[2024-09-19T19:15:33.059+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:26.255625+00:00 [running]> on host 48913e9acee9
[2024-09-19T19:15:33.170+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T19:15:26.255625+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-19T19:15:26.255625+00:00'
[2024-09-19T19:15:33.181+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-19T19:15:33.183+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T19:15:33.185+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-19T19:15:33.292+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T19:15:33.295+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T19:15:33.306+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708370133303, 'account_id': 'A00065', 'customer_id': 'C00099', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_amount': 4498.33, 'exchange_rate': 1.3121}
[2024-09-19T19:15:33.354+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1717960533353, 'account_id': 'A00050', 'customer_id': 'C00053', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00044', 'transaction_amount': 9324.13, 'exchange_rate': 1.2042}
[2024-09-19T19:15:33.359+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1707678933358, 'account_id': 'A00045', 'customer_id': 'C00026', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00033', 'transaction_amount': 2305.68, 'exchange_rate': 0.8121}
[2024-09-19T19:15:33.362+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1701371733361, 'account_id': 'A00067', 'customer_id': 'C00092', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00023', 'transaction_amount': 566.79, 'exchange_rate': 0.9253}
[2024-09-19T19:15:33.365+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1695496533365, 'account_id': 'A00068', 'customer_id': 'C00050', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00064', 'transaction_amount': 789.37, 'exchange_rate': 1.016}
[2024-09-19T19:15:33.369+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1711480533369, 'account_id': 'A00074', 'customer_id': 'C00020', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00057', 'transaction_amount': 2402.27, 'exchange_rate': 0.8371}
[2024-09-19T19:15:33.373+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1712690133372, 'account_id': 'A00008', 'customer_id': 'C00087', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00061', 'transaction_amount': 6932.68, 'exchange_rate': 0.7536}
[2024-09-19T19:15:33.378+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1705000533376, 'account_id': 'A00001', 'customer_id': 'C00090', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00087', 'transaction_amount': 6748.73, 'exchange_rate': 0.717}
[2024-09-19T19:15:33.386+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1702667733385, 'account_id': 'A00018', 'customer_id': 'C00035', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00002', 'transaction_amount': 1093.57, 'exchange_rate': 1.1469}
[2024-09-19T19:15:33.389+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1705259733388, 'account_id': 'A00097', 'customer_id': 'C00050', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00053', 'transaction_amount': 8629.22, 'exchange_rate': 0.5122}
[2024-09-19T19:15:33.393+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1712171733392, 'account_id': 'A00061', 'customer_id': 'C00026', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00084', 'transaction_amount': 4461.78, 'exchange_rate': 0.9131}
[2024-09-19T19:15:33.395+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1697915733394, 'account_id': 'A00055', 'customer_id': 'C00094', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00093', 'transaction_amount': 885.67, 'exchange_rate': 0.9538}
[2024-09-19T19:15:33.398+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1705605333398, 'account_id': 'A00004', 'customer_id': 'C00014', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00098', 'transaction_amount': 6048.1, 'exchange_rate': 0.7184}
[2024-09-19T19:15:33.402+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1701630933400, 'account_id': 'A00045', 'customer_id': 'C00035', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00046', 'transaction_amount': 9872.75, 'exchange_rate': 1.4414}
[2024-09-19T19:15:33.403+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1718651733403, 'account_id': 'A00070', 'customer_id': 'C00086', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00031', 'transaction_amount': 1810.42, 'exchange_rate': 1.3018}
[2024-09-19T19:15:33.407+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1721243733407, 'account_id': 'A00063', 'customer_id': 'C00065', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00013', 'transaction_amount': 2196.55, 'exchange_rate': 1.0213}
[2024-09-19T19:15:33.414+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1713035733413, 'account_id': 'A00007', 'customer_id': 'C00075', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00050', 'transaction_amount': 8908.47, 'exchange_rate': 0.7333}
[2024-09-19T19:15:33.417+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1696878933417, 'account_id': 'A00008', 'customer_id': 'C00007', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00069', 'transaction_amount': 6093.51, 'exchange_rate': 1.0417}
[2024-09-19T19:15:33.422+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1700594133422, 'account_id': 'A00075', 'customer_id': 'C00066', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00046', 'transaction_amount': 3539.07, 'exchange_rate': 0.5834}
[2024-09-19T19:15:33.425+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1721502933425, 'account_id': 'A00036', 'customer_id': 'C00042', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00067', 'transaction_amount': 2163.69, 'exchange_rate': 1.0355}
[2024-09-19T19:15:33.428+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1701803733428, 'account_id': 'A00026', 'customer_id': 'C00093', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00081', 'transaction_amount': 3950.59, 'exchange_rate': 0.8043}
[2024-09-19T19:15:33.430+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1698952533430, 'account_id': 'A00009', 'customer_id': 'C00053', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00013', 'transaction_amount': 6669.62, 'exchange_rate': 0.6405}
[2024-09-19T19:15:33.436+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1695410133435, 'account_id': 'A00078', 'customer_id': 'C00061', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00025', 'transaction_amount': 7889.46, 'exchange_rate': 1.3897}
[2024-09-19T19:15:33.438+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1726341333437, 'account_id': 'A00015', 'customer_id': 'C00086', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_amount': 2773.36, 'exchange_rate': 1.0648}
[2024-09-19T19:15:33.442+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1707333333442, 'account_id': 'A00019', 'customer_id': 'C00050', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00007', 'transaction_amount': 8236.34, 'exchange_rate': 1.4304}
[2024-09-19T19:15:33.448+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1699125333447, 'account_id': 'A00056', 'customer_id': 'C00034', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00062', 'transaction_amount': 8238.11, 'exchange_rate': 0.9074}
[2024-09-19T19:15:33.449+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1706555733448, 'account_id': 'A00067', 'customer_id': 'C00040', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00097', 'transaction_amount': 5243.3, 'exchange_rate': 1.3842}
[2024-09-19T19:15:33.451+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1721416533451, 'account_id': 'A00078', 'customer_id': 'C00069', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00084', 'transaction_amount': 1925.56, 'exchange_rate': 0.7686}
[2024-09-19T19:15:33.453+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1710443733453, 'account_id': 'A00007', 'customer_id': 'C00052', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00074', 'transaction_amount': 1179.52, 'exchange_rate': 0.755}
[2024-09-19T19:15:33.455+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1720725333455, 'account_id': 'A00079', 'customer_id': 'C00067', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00004', 'transaction_amount': 4511.76, 'exchange_rate': 1.1298}
[2024-09-19T19:15:33.458+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1715368533458, 'account_id': 'A00041', 'customer_id': 'C00046', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00028', 'transaction_amount': 7725.51, 'exchange_rate': 1.1585}
[2024-09-19T19:15:33.459+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1703877333459, 'account_id': 'A00049', 'customer_id': 'C00036', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 9800.01, 'exchange_rate': 1.1398}
[2024-09-19T19:15:33.460+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1723922133460, 'account_id': 'A00069', 'customer_id': 'C00039', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 6848.33, 'exchange_rate': 0.8021}
[2024-09-19T19:15:33.462+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1722885333462, 'account_id': 'A00020', 'customer_id': 'C00005', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00063', 'transaction_amount': 1924.49, 'exchange_rate': 0.7319}
[2024-09-19T19:15:33.466+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1696187733463, 'account_id': 'A00006', 'customer_id': 'C00061', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00086', 'transaction_amount': 8969.75, 'exchange_rate': 0.9392}
[2024-09-19T19:15:33.470+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1717182933470, 'account_id': 'A00048', 'customer_id': 'C00100', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00079', 'transaction_amount': 4108.91, 'exchange_rate': 1.47}
[2024-09-19T19:15:33.470+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1720466133470, 'account_id': 'A00029', 'customer_id': 'C00057', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00062', 'transaction_amount': 8843.25, 'exchange_rate': 0.671}
[2024-09-19T19:15:33.473+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1702494933472, 'account_id': 'A00072', 'customer_id': 'C00045', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00041', 'transaction_amount': 6074.84, 'exchange_rate': 1.076}
[2024-09-19T19:15:33.475+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1712430933475, 'account_id': 'A00014', 'customer_id': 'C00085', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_amount': 3023.11, 'exchange_rate': 1.1682}
[2024-09-19T19:15:33.478+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1704136533478, 'account_id': 'A00068', 'customer_id': 'C00010', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00088', 'transaction_amount': 1637.93, 'exchange_rate': 0.7131}
[2024-09-19T19:15:33.483+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1707160533482, 'account_id': 'A00084', 'customer_id': 'C00068', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00026', 'transaction_amount': 815.33, 'exchange_rate': 0.6004}
[2024-09-19T19:15:33.487+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1704741333486, 'account_id': 'A00046', 'customer_id': 'C00083', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00003', 'transaction_amount': 3646.6, 'exchange_rate': 1.4318}
[2024-09-19T19:15:33.494+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1717355733494, 'account_id': 'A00022', 'customer_id': 'C00038', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00042', 'transaction_amount': 1358.46, 'exchange_rate': 1.263}
[2024-09-19T19:15:33.498+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1712085333497, 'account_id': 'A00095', 'customer_id': 'C00016', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00050', 'transaction_amount': 5406.88, 'exchange_rate': 0.5111}
[2024-09-19T19:15:33.507+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1697051733506, 'account_id': 'A00068', 'customer_id': 'C00093', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00094', 'transaction_amount': 537.12, 'exchange_rate': 0.6247}
[2024-09-19T19:15:33.508+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1716664533508, 'account_id': 'A00054', 'customer_id': 'C00041', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00030', 'transaction_amount': 5884.82, 'exchange_rate': 1.1231}
[2024-09-19T19:15:33.509+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1706814933509, 'account_id': 'A00035', 'customer_id': 'C00092', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00051', 'transaction_amount': 8155.01, 'exchange_rate': 0.7253}
[2024-09-19T19:15:33.513+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1722280533512, 'account_id': 'A00003', 'customer_id': 'C00061', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00029', 'transaction_amount': 1751.35, 'exchange_rate': 1.2168}
[2024-09-19T19:15:33.518+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1718133333517, 'account_id': 'A00036', 'customer_id': 'C00077', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00067', 'transaction_amount': 8956.13, 'exchange_rate': 1.4355}
[2024-09-19T19:15:33.524+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1706123733524, 'account_id': 'A00075', 'customer_id': 'C00009', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00082', 'transaction_amount': 6377.16, 'exchange_rate': 1.1385}
[2024-09-19T19:15:33.528+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1703963733527, 'account_id': 'A00046', 'customer_id': 'C00075', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00095', 'transaction_amount': 8502.62, 'exchange_rate': 1.4426}
[2024-09-19T19:15:33.532+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1715627733531, 'account_id': 'A00084', 'customer_id': 'C00078', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00082', 'transaction_amount': 7851.0, 'exchange_rate': 0.9655}
[2024-09-19T19:15:33.535+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1698347733534, 'account_id': 'A00041', 'customer_id': 'C00067', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00086', 'transaction_amount': 4350.5, 'exchange_rate': 0.5013}
[2024-09-19T19:15:33.541+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1699125333541, 'account_id': 'A00075', 'customer_id': 'C00010', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00093', 'transaction_amount': 1733.19, 'exchange_rate': 1.115}
[2024-09-19T19:15:33.542+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1718824533542, 'account_id': 'A00066', 'customer_id': 'C00094', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00066', 'transaction_amount': 3302.18, 'exchange_rate': 1.4425}
[2024-09-19T19:15:33.548+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1720293333547, 'account_id': 'A00044', 'customer_id': 'C00085', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00084', 'transaction_amount': 2721.79, 'exchange_rate': 0.9115}
[2024-09-19T19:15:33.550+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1715368533549, 'account_id': 'A00084', 'customer_id': 'C00030', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00038', 'transaction_amount': 2351.05, 'exchange_rate': 0.67}
[2024-09-19T19:15:33.552+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1701112533552, 'account_id': 'A00002', 'customer_id': 'C00058', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00073', 'transaction_amount': 7659.54, 'exchange_rate': 1.1866}
