[2024-09-19T18:05:39.856+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-17T00:00:00+00:00 [queued]>
[2024-09-19T18:05:51.324+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-17T00:00:00+00:00 [queued]>
[2024-09-19T18:05:52.330+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T18:06:09.057+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-17 00:00:00+00:00
[2024-09-19T18:06:11.380+0000] {standard_task_runner.py:57} INFO - Started process 305 to run task
[2024-09-19T18:06:15.184+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-09-17T00:00:00+00:00', '--job-id', '15', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp083qh3nh']
[2024-09-19T18:06:16.538+0000] {standard_task_runner.py:85} INFO - Job 15: Subtask generate_txn_fact_data
[2024-09-19T18:06:31.994+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-17T00:00:00+00:00 [running]> on host 035d47951d03
[2024-09-19T18:07:04.534+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-17T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-09-17T00:00:00+00:00'
[2024-09-19T18:07:04.962+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.4', 9092) IPv4]
[2024-09-19T18:07:05.083+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T18:07:05.129+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: Connection complete.
[2024-09-19T18:07:05.406+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T18:07:05.442+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T18:07:05.921+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1697220425703, 'account_id': 'A00057', 'customer_id': 'C00089', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00029', 'transaction_amount': 8193.65, 'exchange_rate': 1.0144}
[2024-09-19T18:07:06.170+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1724782026168, 'account_id': 'A00085', 'customer_id': 'C00003', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00059', 'transaction_amount': 9459.78, 'exchange_rate': 1.0026}
[2024-09-19T18:07:06.238+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1725905226238, 'account_id': 'A00014', 'customer_id': 'C00015', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00043', 'transaction_amount': 1335.31, 'exchange_rate': 0.9031}
[2024-09-19T18:07:06.099+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.18.0.4', 9092)]>: Closing connection. 
[2024-09-19T18:07:06.265+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1708798026264, 'account_id': 'A00034', 'customer_id': 'C00069', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00059', 'transaction_amount': 1550.56, 'exchange_rate': 1.2304}
[2024-09-19T18:07:06.445+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1723140426409, 'account_id': 'A00028', 'customer_id': 'C00095', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00003', 'transaction_amount': 3337.12, 'exchange_rate': 0.9753}
[2024-09-19T18:07:06.558+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1697047626557, 'account_id': 'A00075', 'customer_id': 'C00038', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00028', 'transaction_amount': 593.95, 'exchange_rate': 0.6957}
[2024-09-19T18:07:06.619+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1706119626618, 'account_id': 'A00084', 'customer_id': 'C00018', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00045', 'transaction_amount': 2210.05, 'exchange_rate': 1.1158}
[2024-09-19T18:07:06.713+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1698343626711, 'account_id': 'A00100', 'customer_id': 'C00055', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00031', 'transaction_amount': 1666.38, 'exchange_rate': 1.4485}
[2024-09-19T18:07:06.782+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1700849226780, 'account_id': 'A00007', 'customer_id': 'C00015', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00075', 'transaction_amount': 6519.51, 'exchange_rate': 0.6223}
[2024-09-19T18:07:06.822+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1724350026813, 'account_id': 'A00084', 'customer_id': 'C00010', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00026', 'transaction_amount': 8478.75, 'exchange_rate': 1.1462}
[2024-09-19T18:07:06.850+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1723745226848, 'account_id': 'A00006', 'customer_id': 'C00064', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00086', 'transaction_amount': 3416.56, 'exchange_rate': 1.1728}
[2024-09-19T18:07:06.864+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1723918026864, 'account_id': 'A00081', 'customer_id': 'C00030', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00070', 'transaction_amount': 3044.63, 'exchange_rate': 0.6363}
[2024-09-19T18:07:06.902+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1716833226877, 'account_id': 'A00072', 'customer_id': 'C00028', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00071', 'transaction_amount': 1518.04, 'exchange_rate': 0.5536}
[2024-09-19T18:07:06.904+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1702058826903, 'account_id': 'A00003', 'customer_id': 'C00001', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00032', 'transaction_amount': 3584.39, 'exchange_rate': 0.8088}
[2024-09-19T18:07:06.906+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1713204426905, 'account_id': 'A00100', 'customer_id': 'C00008', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00091', 'transaction_amount': 5184.57, 'exchange_rate': 0.5531}
[2024-09-19T18:07:06.907+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1708452426907, 'account_id': 'A00051', 'customer_id': 'C00078', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00024', 'transaction_amount': 5956.14, 'exchange_rate': 0.7271}
[2024-09-19T18:07:06.916+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1722017226916, 'account_id': 'A00001', 'customer_id': 'C00060', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00100', 'transaction_amount': 5303.54, 'exchange_rate': 0.9072}
[2024-09-19T18:07:06.920+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1712513226920, 'account_id': 'A00020', 'customer_id': 'C00019', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00065', 'transaction_amount': 3324.6, 'exchange_rate': 1.0156}
[2024-09-19T18:07:06.922+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1717783626922, 'account_id': 'A00088', 'customer_id': 'C00080', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00026', 'transaction_amount': 4768.34, 'exchange_rate': 0.9907}
[2024-09-19T18:07:06.930+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1708884426929, 'account_id': 'A00010', 'customer_id': 'C00018', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00015', 'transaction_amount': 5981.7, 'exchange_rate': 0.52}
[2024-09-19T18:07:06.937+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1710353226934, 'account_id': 'A00070', 'customer_id': 'C00052', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00091', 'transaction_amount': 1242.7, 'exchange_rate': 1.0186}
[2024-09-19T18:07:06.940+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1717092426939, 'account_id': 'A00031', 'customer_id': 'C00056', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00083', 'transaction_amount': 7937.82, 'exchange_rate': 0.5006}
[2024-09-19T18:07:06.947+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1703527626947, 'account_id': 'A00012', 'customer_id': 'C00085', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_amount': 423.87, 'exchange_rate': 1.2005}
[2024-09-19T18:07:06.955+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1721153226955, 'account_id': 'A00045', 'customer_id': 'C00003', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00053', 'transaction_amount': 2065.51, 'exchange_rate': 1.3774}
[2024-09-19T18:07:06.962+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1713722826961, 'account_id': 'A00077', 'customer_id': 'C00016', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00062', 'transaction_amount': 7216.2, 'exchange_rate': 0.6046}
[2024-09-19T18:07:06.963+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1722881226963, 'account_id': 'A00060', 'customer_id': 'C00009', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00082', 'transaction_amount': 7835.57, 'exchange_rate': 1.1685}
[2024-09-19T18:07:06.964+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1714414026964, 'account_id': 'A00023', 'customer_id': 'C00084', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_amount': 5121.53, 'exchange_rate': 0.8578}
[2024-09-19T18:07:06.964+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1700762826964, 'account_id': 'A00082', 'customer_id': 'C00074', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00056', 'transaction_amount': 4680.58, 'exchange_rate': 1.4178}
[2024-09-19T18:07:06.978+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1711130826978, 'account_id': 'A00083', 'customer_id': 'C00067', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00011', 'transaction_amount': 8111.76, 'exchange_rate': 1.1669}
[2024-09-19T18:07:06.983+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1699985226983, 'account_id': 'A00035', 'customer_id': 'C00093', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00071', 'transaction_amount': 5333.57, 'exchange_rate': 0.773}
[2024-09-19T18:07:06.987+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1720375626986, 'account_id': 'A00034', 'customer_id': 'C00004', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00084', 'transaction_amount': 3866.4, 'exchange_rate': 1.1781}
[2024-09-19T18:07:07.015+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1701367627014, 'account_id': 'A00057', 'customer_id': 'C00094', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00021', 'transaction_amount': 5476.09, 'exchange_rate': 0.56}
[2024-09-19T18:07:07.059+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1703614027046, 'account_id': 'A00026', 'customer_id': 'C00085', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00064', 'transaction_amount': 1924.05, 'exchange_rate': 1.282}
[2024-09-19T18:07:07.066+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1725214027065, 'account_id': 'A00031', 'customer_id': 'C00064', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00012', 'transaction_amount': 756.63, 'exchange_rate': 0.6824}
[2024-09-19T18:07:07.105+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1708452427087, 'account_id': 'A00047', 'customer_id': 'C00026', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00001', 'transaction_amount': 1406.01, 'exchange_rate': 1.0683}
[2024-09-19T18:07:07.108+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1700071627107, 'account_id': 'A00040', 'customer_id': 'C00037', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00018', 'transaction_amount': 2533.44, 'exchange_rate': 0.5498}
[2024-09-19T18:07:07.120+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1701799627120, 'account_id': 'A00010', 'customer_id': 'C00015', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00038', 'transaction_amount': 2898.16, 'exchange_rate': 0.5744}
[2024-09-19T18:07:07.148+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1696270027147, 'account_id': 'A00055', 'customer_id': 'C00052', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00072', 'transaction_amount': 9135.94, 'exchange_rate': 1.4735}
[2024-09-19T18:07:07.155+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1696529227155, 'account_id': 'A00016', 'customer_id': 'C00015', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00020', 'transaction_amount': 1296.45, 'exchange_rate': 0.9711}
[2024-09-19T18:07:07.158+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1708452427158, 'account_id': 'A00089', 'customer_id': 'C00036', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00010', 'transaction_amount': 1922.35, 'exchange_rate': 0.5029}
[2024-09-19T18:07:07.159+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1725646027159, 'account_id': 'A00053', 'customer_id': 'C00081', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00079', 'transaction_amount': 1114.02, 'exchange_rate': 1.3215}
[2024-09-19T18:07:07.173+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1725300427173, 'account_id': 'A00094', 'customer_id': 'C00027', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00064', 'transaction_amount': 7184.03, 'exchange_rate': 1.3382}
[2024-09-19T18:07:07.175+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1723745227174, 'account_id': 'A00044', 'customer_id': 'C00023', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00004', 'transaction_amount': 1419.82, 'exchange_rate': 0.9306}
[2024-09-19T18:07:07.175+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1715710027175, 'account_id': 'A00012', 'customer_id': 'C00048', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00093', 'transaction_amount': 4281.62, 'exchange_rate': 1.1022}
[2024-09-19T18:07:07.176+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1704305227176, 'account_id': 'A00038', 'customer_id': 'C00045', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00040', 'transaction_amount': 6751.78, 'exchange_rate': 1.1883}
[2024-09-19T18:07:07.177+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1705428427177, 'account_id': 'A00096', 'customer_id': 'C00075', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00016', 'transaction_amount': 2160.4, 'exchange_rate': 0.9303}
[2024-09-19T18:07:07.182+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1705082827182, 'account_id': 'A00015', 'customer_id': 'C00046', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00001', 'transaction_amount': 607.56, 'exchange_rate': 1.3766}
[2024-09-19T18:07:07.184+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1724695627184, 'account_id': 'A00051', 'customer_id': 'C00020', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00089', 'transaction_amount': 6377.6, 'exchange_rate': 0.6923}
[2024-09-19T18:07:07.195+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1724609227194, 'account_id': 'A00064', 'customer_id': 'C00086', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00019', 'transaction_amount': 2301.61, 'exchange_rate': 1.3883}
[2024-09-19T18:07:07.197+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1718215627196, 'account_id': 'A00079', 'customer_id': 'C00061', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00064', 'transaction_amount': 3610.47, 'exchange_rate': 0.8484}
[2024-09-19T18:07:07.215+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1706551627214, 'account_id': 'A00078', 'customer_id': 'C00068', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00029', 'transaction_amount': 8626.23, 'exchange_rate': 1.3132}
[2024-09-19T18:07:07.235+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1717524427234, 'account_id': 'A00070', 'customer_id': 'C00069', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00036', 'transaction_amount': 3801.55, 'exchange_rate': 1.1763}
[2024-09-19T18:07:07.247+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1695406027246, 'account_id': 'A00061', 'customer_id': 'C00006', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00012', 'transaction_amount': 6689.71, 'exchange_rate': 0.6312}
[2024-09-19T18:07:07.254+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1720634827253, 'account_id': 'A00025', 'customer_id': 'C00034', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00032', 'transaction_amount': 7653.58, 'exchange_rate': 0.8593}
[2024-09-19T18:07:07.319+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1705255627298, 'account_id': 'A00002', 'customer_id': 'C00095', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00017', 'transaction_amount': 6362.83, 'exchange_rate': 1.1457}
[2024-09-19T18:07:07.320+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1701799627320, 'account_id': 'A00036', 'customer_id': 'C00030', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00066', 'transaction_amount': 2859.27, 'exchange_rate': 1.3603}
[2024-09-19T18:07:07.328+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1707502027328, 'account_id': 'A00010', 'customer_id': 'C00040', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00091', 'transaction_amount': 8200.02, 'exchange_rate': 1.1927}
