[2024-09-19T18:06:22.273+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [queued]>
[2024-09-19T18:06:23.786+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [queued]>
[2024-09-19T18:06:23.875+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T18:06:26.787+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-16 00:00:00+00:00
[2024-09-19T18:06:27.484+0000] {standard_task_runner.py:57} INFO - Started process 310 to run task
[2024-09-19T18:06:27.486+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-09-16T00:00:00+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpfigk5wbg']
[2024-09-19T18:06:27.735+0000] {standard_task_runner.py:85} INFO - Job 16: Subtask generate_txn_fact_data
[2024-09-19T18:06:43.360+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-09-16T00:00:00+00:00 [running]> on host 035d47951d03
[2024-09-19T18:07:05.328+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-09-16T00:00:00+00:00'
[2024-09-19T18:07:05.636+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.4', 9092) IPv4]
[2024-09-19T18:07:05.651+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T18:07:05.672+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.4', 9092)]>: Connection complete.
[2024-09-19T18:07:05.997+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T18:07:06.098+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T18:07:06.617+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1711649226574, 'account_id': 'A00004', 'customer_id': 'C00029', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 1413.15, 'exchange_rate': 1.3872}
[2024-09-19T18:07:08.262+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1719166028212, 'account_id': 'A00075', 'customer_id': 'C00092', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00092', 'transaction_amount': 4580.52, 'exchange_rate': 0.5687}
[2024-09-19T18:07:08.288+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1722967628287, 'account_id': 'A00001', 'customer_id': 'C00004', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00064', 'transaction_amount': 6360.0, 'exchange_rate': 1.0207}
[2024-09-19T18:07:08.325+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1719338828323, 'account_id': 'A00085', 'customer_id': 'C00037', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00097', 'transaction_amount': 3147.92, 'exchange_rate': 0.6724}
[2024-09-19T18:07:08.335+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1708798028334, 'account_id': 'A00007', 'customer_id': 'C00044', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00027', 'transaction_amount': 3944.31, 'exchange_rate': 0.9788}
[2024-09-19T18:07:08.338+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1702577228338, 'account_id': 'A00021', 'customer_id': 'C00020', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00034', 'transaction_amount': 3327.97, 'exchange_rate': 0.7986}
[2024-09-19T18:07:08.347+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1707588428347, 'account_id': 'A00003', 'customer_id': 'C00012', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00030', 'transaction_amount': 6723.78, 'exchange_rate': 0.8044}
[2024-09-19T18:07:08.358+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1700417228350, 'account_id': 'A00013', 'customer_id': 'C00084', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 1920.21, 'exchange_rate': 1.4892}
[2024-09-19T18:07:08.392+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1712513228389, 'account_id': 'A00035', 'customer_id': 'C00010', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00068', 'transaction_amount': 7351.11, 'exchange_rate': 1.1382}
[2024-09-19T18:07:08.404+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1709575628403, 'account_id': 'A00084', 'customer_id': 'C00065', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00100', 'transaction_amount': 6540.42, 'exchange_rate': 1.1798}
[2024-09-19T18:07:08.470+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1703095628468, 'account_id': 'A00078', 'customer_id': 'C00067', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00083', 'transaction_amount': 9194.03, 'exchange_rate': 0.665}
[2024-09-19T18:07:08.602+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1707415628510, 'account_id': 'A00059', 'customer_id': 'C00096', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00080', 'transaction_amount': 8820.64, 'exchange_rate': 1.229}
[2024-09-19T18:07:08.650+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1706206028649, 'account_id': 'A00003', 'customer_id': 'C00041', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00054', 'transaction_amount': 7358.06, 'exchange_rate': 0.5267}
[2024-09-19T18:07:08.694+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1717351628694, 'account_id': 'A00058', 'customer_id': 'C00063', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00086', 'transaction_amount': 395.09, 'exchange_rate': 1.0102}
[2024-09-19T18:07:08.701+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1701022028701, 'account_id': 'A00006', 'customer_id': 'C00006', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00056', 'transaction_amount': 9630.98, 'exchange_rate': 0.7937}
[2024-09-19T18:07:08.707+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1719684428706, 'account_id': 'A00074', 'customer_id': 'C00081', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00039', 'transaction_amount': 4884.85, 'exchange_rate': 1.1906}
