[2024-09-19T19:16:03.824+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [queued]>
[2024-09-19T19:16:03.843+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [queued]>
[2024-09-19T19:16:03.844+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-09-19T19:16:03.877+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-09-19 19:15:56.044748+00:00
[2024-09-19T19:16:03.928+0000] {standard_task_runner.py:57} INFO - Started process 2127 to run task
[2024-09-19T19:16:03.954+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-09-19T19:15:56.044748+00:00', '--job-id', '71', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpg4zwxbut']
[2024-09-19T19:16:03.962+0000] {standard_task_runner.py:85} INFO - Job 71: Subtask generate_txn_fact_data
[2024-09-19T19:16:04.508+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-09-19T19:15:56.044748+00:00 [running]> on host 48913e9acee9
[2024-09-19T19:16:04.749+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-09-19T19:15:56.044748+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-19T19:15:56.044748+00:00'
[2024-09-19T19:16:04.756+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.18.0.5', 9092) IPv4]
[2024-09-19T19:16:04.757+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-09-19T19:16:04.758+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.18.0.5', 9092)]>: Connection complete.
[2024-09-19T19:16:04.862+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-09-19T19:16:04.863+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-09-19T19:16:04.872+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709406964870, 'account_id': 'A00060', 'customer_id': 'C00044', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00040', 'transaction_amount': 8905.75, 'exchange_rate': 0.5576}
[2024-09-19T19:16:04.889+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1707160564889, 'account_id': 'A00084', 'customer_id': 'C00037', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00074', 'transaction_amount': 4924.02, 'exchange_rate': 1.3834}
[2024-09-19T19:16:04.896+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1724267764894, 'account_id': 'A00016', 'customer_id': 'C00077', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00091', 'transaction_amount': 1934.55, 'exchange_rate': 1.1935}
[2024-09-19T19:16:04.901+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1707506164901, 'account_id': 'A00019', 'customer_id': 'C00038', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00001', 'transaction_amount': 529.88, 'exchange_rate': 0.6452}
[2024-09-19T19:16:04.901+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1725822964901, 'account_id': 'A00017', 'customer_id': 'C00087', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00066', 'transaction_amount': 7625.52, 'exchange_rate': 0.6074}
[2024-09-19T19:16:04.902+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1697656564902, 'account_id': 'A00089', 'customer_id': 'C00015', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00099', 'transaction_amount': 1862.0, 'exchange_rate': 1.1331}
[2024-09-19T19:16:04.910+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1707160564909, 'account_id': 'A00004', 'customer_id': 'C00010', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00061', 'transaction_amount': 5456.36, 'exchange_rate': 0.5921}
[2024-09-19T19:16:04.911+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1707333364911, 'account_id': 'A00009', 'customer_id': 'C00042', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00013', 'transaction_amount': 1276.1, 'exchange_rate': 0.6285}
[2024-09-19T19:16:04.917+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1725131764916, 'account_id': 'A00096', 'customer_id': 'C00075', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00025', 'transaction_amount': 5491.68, 'exchange_rate': 1.2151}
[2024-09-19T19:16:04.919+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1707938164919, 'account_id': 'A00078', 'customer_id': 'C00082', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00047', 'transaction_amount': 5683.21, 'exchange_rate': 0.8275}
[2024-09-19T19:16:04.922+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1720379764922, 'account_id': 'A00047', 'customer_id': 'C00030', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00077', 'transaction_amount': 1589.82, 'exchange_rate': 1.4371}
[2024-09-19T19:16:04.923+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1700853364923, 'account_id': 'A00015', 'customer_id': 'C00066', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00084', 'transaction_amount': 7993.8, 'exchange_rate': 0.664}
[2024-09-19T19:16:04.924+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1703445364924, 'account_id': 'A00049', 'customer_id': 'C00084', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00041', 'transaction_amount': 4045.65, 'exchange_rate': 0.6129}
[2024-09-19T19:16:04.925+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1718738164924, 'account_id': 'A00097', 'customer_id': 'C00088', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00024', 'transaction_amount': 2181.09, 'exchange_rate': 0.7341}
[2024-09-19T19:16:04.927+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1696446964926, 'account_id': 'A00073', 'customer_id': 'C00029', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00067', 'transaction_amount': 7557.29, 'exchange_rate': 0.9499}
[2024-09-19T19:16:04.928+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1714331764928, 'account_id': 'A00043', 'customer_id': 'C00035', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00043', 'transaction_amount': 1622.56, 'exchange_rate': 0.5716}
[2024-09-19T19:16:04.934+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1720120564933, 'account_id': 'A00093', 'customer_id': 'C00076', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00035', 'transaction_amount': 9003.11, 'exchange_rate': 1.0598}
[2024-09-19T19:16:04.937+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1723576564937, 'account_id': 'A00053', 'customer_id': 'C00030', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00033', 'transaction_amount': 7158.17, 'exchange_rate': 1.2496}
[2024-09-19T19:16:04.939+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1724613364939, 'account_id': 'A00054', 'customer_id': 'C00061', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00051', 'transaction_amount': 5251.98, 'exchange_rate': 0.807}
[2024-09-19T19:16:04.941+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1709838964941, 'account_id': 'A00002', 'customer_id': 'C00005', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00089', 'transaction_amount': 4444.89, 'exchange_rate': 1.2883}
[2024-09-19T19:16:04.944+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1718651764943, 'account_id': 'A00063', 'customer_id': 'C00090', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00063', 'transaction_amount': 4606.17, 'exchange_rate': 0.9335}
[2024-09-19T19:16:04.948+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1700075764947, 'account_id': 'A00053', 'customer_id': 'C00028', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00029', 'transaction_amount': 7645.9, 'exchange_rate': 0.8944}
[2024-09-19T19:16:04.952+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1711739764951, 'account_id': 'A00020', 'customer_id': 'C00007', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00083', 'transaction_amount': 9137.11, 'exchange_rate': 0.5388}
[2024-09-19T19:16:04.955+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1696706164954, 'account_id': 'A00093', 'customer_id': 'C00030', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 9699.88, 'exchange_rate': 1.424}
[2024-09-19T19:16:04.956+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1697138164956, 'account_id': 'A00025', 'customer_id': 'C00033', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00022', 'transaction_amount': 7054.45, 'exchange_rate': 1.065}
[2024-09-19T19:16:04.958+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1714158964957, 'account_id': 'A00026', 'customer_id': 'C00040', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00041', 'transaction_amount': 2770.47, 'exchange_rate': 1.3182}
[2024-09-19T19:16:04.963+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1713294964962, 'account_id': 'A00085', 'customer_id': 'C00086', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_amount': 9472.28, 'exchange_rate': 0.6896}
[2024-09-19T19:16:04.964+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1710184564964, 'account_id': 'A00068', 'customer_id': 'C00002', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00092', 'transaction_amount': 6460.35, 'exchange_rate': 0.7099}
[2024-09-19T19:16:04.966+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1725304564966, 'account_id': 'A00051', 'customer_id': 'C00042', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_amount': 937.01, 'exchange_rate': 0.6085}
[2024-09-19T19:16:04.967+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1699816564967, 'account_id': 'A00049', 'customer_id': 'C00009', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00076', 'transaction_amount': 4830.26, 'exchange_rate': 0.6337}
[2024-09-19T19:16:04.969+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1707592564969, 'account_id': 'A00008', 'customer_id': 'C00001', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00069', 'transaction_amount': 4835.31, 'exchange_rate': 1.3801}
[2024-09-19T19:16:04.971+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1701544564970, 'account_id': 'A00010', 'customer_id': 'C00070', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00085', 'transaction_amount': 8204.82, 'exchange_rate': 1.0723}
[2024-09-19T19:16:04.976+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1721157364975, 'account_id': 'A00059', 'customer_id': 'C00010', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00032', 'transaction_amount': 444.29, 'exchange_rate': 1.2004}
[2024-09-19T19:16:04.980+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1695755764978, 'account_id': 'A00087', 'customer_id': 'C00072', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00044', 'transaction_amount': 7262.32, 'exchange_rate': 0.8347}
[2024-09-19T19:16:04.990+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1722798964988, 'account_id': 'A00092', 'customer_id': 'C00052', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00010', 'transaction_amount': 8099.31, 'exchange_rate': 0.8655}
[2024-09-19T19:16:04.994+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1712603764994, 'account_id': 'A00038', 'customer_id': 'C00066', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00035', 'transaction_amount': 6348.61, 'exchange_rate': 1.0239}
[2024-09-19T19:16:04.995+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1707592564995, 'account_id': 'A00066', 'customer_id': 'C00063', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00049', 'transaction_amount': 3694.3, 'exchange_rate': 1.1083}
[2024-09-19T19:16:04.996+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1717614964996, 'account_id': 'A00065', 'customer_id': 'C00021', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00016', 'transaction_amount': 5194.44, 'exchange_rate': 0.6155}
[2024-09-19T19:16:05.001+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1721243765001, 'account_id': 'A00039', 'customer_id': 'C00010', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00075', 'transaction_amount': 9560.2, 'exchange_rate': 0.8733}
[2024-09-19T19:16:05.006+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1703704565006, 'account_id': 'A00078', 'customer_id': 'C00054', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00069', 'transaction_amount': 6158.28, 'exchange_rate': 1.4094}
[2024-09-19T19:16:05.009+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1695669365009, 'account_id': 'A00029', 'customer_id': 'C00087', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00008', 'transaction_amount': 6232.28, 'exchange_rate': 0.773}
[2024-09-19T19:16:05.011+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1719602165011, 'account_id': 'A00013', 'customer_id': 'C00003', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00073', 'transaction_amount': 4938.08, 'exchange_rate': 0.5838}
[2024-09-19T19:16:05.015+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1713986165014, 'account_id': 'A00016', 'customer_id': 'C00029', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00070', 'transaction_amount': 9452.6, 'exchange_rate': 0.9449}
[2024-09-19T19:16:05.024+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1726600565023, 'account_id': 'A00058', 'customer_id': 'C00033', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00055', 'transaction_amount': 2698.61, 'exchange_rate': 0.6952}
[2024-09-19T19:16:05.027+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1725477365026, 'account_id': 'A00095', 'customer_id': 'C00071', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00067', 'transaction_amount': 4437.36, 'exchange_rate': 0.5052}
[2024-09-19T19:16:05.031+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1705432565030, 'account_id': 'A00003', 'customer_id': 'C00006', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00008', 'transaction_amount': 5867.93, 'exchange_rate': 1.2348}
[2024-09-19T19:16:05.032+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1698779765031, 'account_id': 'A00076', 'customer_id': 'C00091', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00077', 'transaction_amount': 1892.68, 'exchange_rate': 1.4857}
[2024-09-19T19:16:05.034+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1712603765034, 'account_id': 'A00094', 'customer_id': 'C00001', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00040', 'transaction_amount': 4733.64, 'exchange_rate': 1.4096}
[2024-09-19T19:16:05.040+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1724267765039, 'account_id': 'A00041', 'customer_id': 'C00078', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00050', 'transaction_amount': 9659.47, 'exchange_rate': 0.7088}
[2024-09-19T19:16:05.046+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1712862965044, 'account_id': 'A00019', 'customer_id': 'C00092', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00081', 'transaction_amount': 4842.41, 'exchange_rate': 1.3289}
[2024-09-19T19:16:05.052+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1725218165049, 'account_id': 'A00022', 'customer_id': 'C00097', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00065', 'transaction_amount': 5549.37, 'exchange_rate': 0.5651}
[2024-09-19T19:16:05.058+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1717874165057, 'account_id': 'A00088', 'customer_id': 'C00066', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00077', 'transaction_amount': 7151.14, 'exchange_rate': 0.6828}
[2024-09-19T19:16:05.060+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1703099765059, 'account_id': 'A00040', 'customer_id': 'C00043', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00035', 'transaction_amount': 8743.95, 'exchange_rate': 1.2832}
[2024-09-19T19:16:05.064+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1718046965063, 'account_id': 'A00087', 'customer_id': 'C00002', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00090', 'transaction_amount': 5671.01, 'exchange_rate': 1.1676}
[2024-09-19T19:16:05.070+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1710270965068, 'account_id': 'A00026', 'customer_id': 'C00017', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00012', 'transaction_amount': 5342.75, 'exchange_rate': 1.4319}
[2024-09-19T19:16:05.075+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1713035765075, 'account_id': 'A00047', 'customer_id': 'C00014', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00069', 'transaction_amount': 3713.95, 'exchange_rate': 0.6002}
[2024-09-19T19:16:05.086+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1708974965082, 'account_id': 'A00004', 'customer_id': 'C00023', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00031', 'transaction_amount': 9328.34, 'exchange_rate': 0.5134}
[2024-09-19T19:16:05.092+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1714677365091, 'account_id': 'A00033', 'customer_id': 'C00070', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00096', 'transaction_amount': 7808.83, 'exchange_rate': 0.6829}
